game_id,pot_size,num_players,has_flop,has_turn,has_river,has_raise,has_all_in,did_show,is_bluff,winner
786758073,5.0,6,0,0,0,1,0,0,1,mr
786757358,4.04,7,1,0,0,1,0,0,1,IlxxxlI
786757268,5.0,6,0,0,0,1,0,0,1,PANDAisEVIL
786757121,10.19,5,1,1,1,1,0,1,0,Madmonkeygan
786756755,1.25,5,0,0,0,1,0,0,1,Log_in
786756509,0.5,5,0,0,0,0,0,0,0,Patty
786756079,1.25,5,0,0,0,1,0,0,1,IlxxxlI
786755996,164.0,6,1,1,1,1,0,1,0,mr
786755889,11.12,7,1,1,0,1,0,0,1,rounderontilt
786755178,15.0,6,0,0,0,1,0,0,1,IamPhamous
786754969,13.33,5,1,1,1,1,0,1,0,virtualbox
786754849,8.08,7,1,0,0,1,0,0,1,rounderontilt
786754832,2.0,6,0,0,0,0,0,0,0,Iia007
786754023,20.9,6,1,0,0,1,0,0,1,IamPhamous
786753883,10.55,5,1,1,0,1,0,0,1,Log_in
786753616,1.67,7,1,1,0,0,0,0,1,Taxriverman
786753489,5.0,6,0,0,0,1,0,0,1,mr
786753037,1.25,7,0,0,0,1,0,0,1,XxDominationxX
786752419,5.0,7,0,0,0,1,0,0,1,IamPhamous
786751655,5.0,7,0,0,0,1,0,0,1,MadLifeGrinder
786750271,48.66,7,1,1,1,1,0,1,0,shokerAAss
786749856,5.0,7,0,0,0,1,0,0,1,IlxxxlI
786748690,29.64,7,1,1,1,1,0,0,1,MadLifeGrinder
786748409,39.66,2,1,1,1,1,0,0,1,IlxxxlI
786748119,4.0,2,0,0,0,1,0,0,1,PANDAisEVIL
786747772,5.0,7,0,0,0,1,0,0,1,IlxxxlI
786747022,25.7,3,1,0,0,1,0,0,1,PANDAisEVIL
786746332,2.5,5,0,0,0,1,0,0,1,PeLanpapa
786746175,23.96,4,1,1,0,1,0,0,1,Gargantuatua
786746138,49.65,7,1,1,1,1,0,1,1,PANDAisEVIL
786745574,1.9,5,1,0,0,0,0,0,1,PeLanpapa
786745279,5.0,7,0,0,0,1,0,0,1,IlxxxlI
786744578,5.0,8,0,0,0,1,0,0,1,AgSweep
786743962,2.5,8,0,0,0,1,0,0,1,Qrenor
786743481,39.9,8,1,0,0,1,0,0,1,shokerAAss
786743284,4.0,7,0,0,0,1,0,0,1,Iia007
786742965,5.0,8,0,0,0,1,0,0,1,PANDAisEVIL
786742769,199.0,5,1,1,1,1,0,1,0,PeLanpapa
786742499,8.5,7,0,0,0,1,0,0,1,Log_in
786742446,2.5,5,0,0,0,1,0,0,1,shokerAAss
786742045,2.5,6,0,0,0,1,0,0,1,IamPhamous
786742009,2.5,5,0,0,0,1,0,0,1,Winter
786741610,14.25,8,1,0,0,1,0,0,1,PANDAisEVIL
786741072,15.0,8,0,0,0,1,0,0,1,PANDAisEVIL
786740891,3.8,6,1,1,0,1,0,0,1,Log_in
786740630,23.45,6,1,0,0,1,0,0,1,IlxxxlI
786740232,27.78,8,1,1,1,1,0,1,0,shokerAAss
786739724,40.99,6,1,1,1,1,0,0,1,IlxxxlI
786739184,2.5,7,0,0,0,1,0,0,1,IamPhamous
786739033,16.15,8,1,0,0,1,0,0,1,shokerAAss
786738141,11.4,8,1,0,0,1,0,0,1,IamPhamous
786738017,7.13,7,1,1,0,1,0,0,1,coldkilla
786737233,10.45,8,1,1,0,1,0,0,1,shokerAAss
786736904,12.05,8,1,1,0,1,0,0,1,Qrenor
786736588,10.45,7,1,0,0,1,0,0,1,MadLifeGrinder
786736571,1.9,2,1,0,0,0,0,0,1,IlxxxlI
786736211,1.0,3,0,0,0,0,0,0,0,IlxxxlI
786736151,5.0,7,0,0,0,1,0,0,1,loolu
786735426,1.0,5,0,0,0,0,0,0,0,Qrenor
786735183,31.92,8,1,1,1,1,0,0,1,IamPhamous
786734874,2.0,7,0,0,0,0,0,0,0,Iia007
786734555,2.0,7,0,0,0,0,0,0,0,PANDAisEVIL
786734327,7.2,5,0,0,0,1,0,0,1,PANDAisEVIL
786734057,1.0,5,0,0,0,0,0,0,0,PANDAisEVIL
786733540,12.05,9,1,1,0,1,0,0,1,Qrenor
786732801,13.49,4,1,1,1,1,0,0,1,Qrenor
786732778,14.0,7,0,0,0,1,0,0,1,loolu
786732434,8.55,9,1,0,0,1,0,0,1,IlxxxlI
786732325,5.0,7,0,0,0,1,0,0,1,shokerAAss
786732048,201.0,8,1,1,1,1,0,1,0,PeLanpapa
786732017,2.5,4,0,0,0,0,0,0,0,IlxxxlI
786731705,2.5,9,0,0,0,1,0,0,1,aleaga
786731566,5.0,4,0,0,0,1,0,0,1,Qrenor
786731330,479.88,7,1,1,1,1,0,1,0,aleaga
786730943,2.5,5,0,0,0,1,0,0,1,badboy85
786730906,7.5,9,0,0,0,1,0,0,1,aleaga
786730813,1.0,3,0,0,0,0,0,0,0,MrCRABS333
786730460,1.0,3,0,0,0,0,0,0,0,IlxxxlI
786730165,19.95,7,1,0,0,1,0,0,1,Iia007
786730077,39.43,8,1,1,1,1,0,0,1,Qrenor
786729997,7.0,3,0,0,0,1,0,0,1,MrCRABS333
786729961,2.0,3,0,0,0,1,0,0,1,shokerAAss
786729730,8.35,5,1,1,1,1,0,0,1,Qrenor
786729681,5.0,7,0,0,0,1,0,0,1,loolu
786729438,2.5,5,0,0,0,1,0,0,1,St3p04ka
786729381,2.5,3,0,0,0,1,0,0,1,Qrenor
786729266,2.5,3,0,0,0,1,0,0,1,Qrenor
786729086,2.5,8,0,0,0,1,0,0,1,Winter
786728937,2.5,5,0,0,0,1,0,0,1,thethinmanlb
786728838,12.0,7,0,0,0,1,0,0,1,Gronkowski69
786728603,2.5,7,0,0,0,1,0,0,1,IlxxxlI
786728062,2.5,7,0,0,0,1,0,0,1,PeLanpapa
786728001,5.7,4,1,1,0,1,0,0,1,IlxxxlI
786727993,12.6,7,0,0,0,1,0,0,1,loolu
786727329,32.93,5,1,1,0,1,0,0,1,thethinmanlb
786727265,5.0,9,0,0,0,1,0,0,1,aleaga
786727027,6.65,7,1,1,0,1,0,0,1,Winter
786726283,8.74,6,1,1,1,1,0,1,0,thethinmanlb
786726268,83.86,5,1,1,1,1,0,0,1,St3p04ka
786725908,1.0,6,0,0,0,0,0,0,0,St3p04ka
786725905,1.0,6,0,0,0,0,0,0,0,thethinmanlb
786725349,16.67,9,1,1,1,1,0,0,1,loolu
786725254,2.5,6,0,0,0,1,0,0,1,Qrenor
786725031,31.35,7,1,1,1,1,0,0,1,IlxxxlI
786724967,7.5,6,0,0,0,1,0,0,1,IlxxxlI
786724663,2.5,6,0,0,0,1,0,0,1,Qrenor
786724597,1.0,7,0,0,0,0,0,0,0,Iia007
786724422,4.5,6,0,0,0,1,0,0,1,Qrenor
786724376,22.67,9,1,1,0,1,0,0,1,IlxxxlI
786724344,2.5,6,0,0,0,1,0,0,1,St3p04ka
786724103,1.0,7,0,0,0,0,0,0,0,IlxxxlI
786724019,2.5,6,0,0,0,1,0,0,1,St3p04ka
786723955,1.0,6,0,0,0,0,0,0,0,Qrenor
786723688,2.5,7,0,0,0,1,0,0,1,Iia007
786723548,2.5,6,0,0,0,1,0,0,1,thethinmanlb
786723306,5.23,6,1,1,0,1,0,0,1,St3p04ka
786723027,15.74,8,1,0,0,1,0,0,1,IlxxxlI
786722851,115.22,9,1,1,1,1,0,0,1,Iia007
786722663,2.5,8,0,0,0,1,0,0,1,shokerAAss
786722646,5.0,9,0,0,0,1,0,0,1,shokerAAss
786722510,18.7,6,1,1,1,1,0,0,1,thethinmanlb
786722208,17.81,6,1,0,0,1,0,0,1,Qrenor
786722176,8.35,6,1,0,0,1,0,0,1,thethinmanlb
786722067,2.5,7,0,0,0,1,0,0,1,IlxxxlI
786721971,122.04,9,1,1,0,1,0,0,1,IamPhamous
786721880,2.0,6,0,0,0,1,0,0,1,MrCRABS333
786721802,2.5,6,0,0,0,0,0,0,0,IlxxxlI
786721695,2.0,9,0,0,0,0,0,0,0,Gronkowski69
786721388,2.5,6,0,0,0,1,0,0,1,St3p04ka
786721295,8.35,7,1,1,0,1,0,0,1,aleaga
786721122,68.0,6,0,0,0,1,0,0,1,MrCRABS333
786720997,2.5,6,0,0,0,1,0,0,1,St3p04ka
786720965,15.0,9,0,0,0,1,0,0,1,IamPhamous
786720794,2.5,7,0,0,0,1,0,0,1,Qrenor
786720602,4.0,5,0,0,0,1,0,0,1,plin777
786720488,17.1,6,1,0,0,1,0,0,1,St3p04ka
786720170,3.8,5,1,0,0,0,0,0,1,wethco
786720155,2.5,7,0,0,0,1,0,0,1,shokerAAss
786720015,27.0,9,0,0,0,1,0,0,1,loolu
786719947,89.12,6,1,1,0,1,0,0,1,St3p04ka
786719770,4.07,6,1,0,0,1,0,0,1,thethinmanlb
786719672,2.0,7,0,0,0,1,0,0,1,St3p04ka
786719511,1.0,6,0,0,0,0,0,0,0,thethinmanlb
786719417,14.25,9,1,0,0,1,0,0,1,Iia007
786719080,2.5,6,0,0,0,1,0,0,1,thethinmanlb
786718969,44.08,5,1,1,0,1,0,0,1,IlxxxlI
786718932,5.0,9,0,0,0,1,0,0,1,MadLifeGrinder
786718653,6.96,6,1,1,0,1,0,0,1,AironVega
786718137,50.83,7,1,1,1,1,0,0,1,Winter
786718086,6.5,6,0,0,0,1,0,0,1,MrCRABS333
786718064,4.28,6,1,0,0,1,0,0,1,BigBlat
786717923,21.53,5,1,1,0,1,0,0,1,plin777
786717478,2.5,6,0,0,0,1,0,0,1,thethinmanlb
786717367,1.0,6,0,0,0,0,0,0,0,AironVega
786717193,17.1,5,1,0,0,1,0,0,1,wethco
786717132,2.5,7,0,0,0,1,0,0,1,aleaga
786716917,5.0,5,0,0,0,1,0,0,1,IlxxxlI
786716746,2.0,5,0,0,0,0,0,0,0,plin777
786716495,72.12,9,1,1,1,1,0,1,0,aleaga
786716228,8.55,5,1,0,0,1,0,0,1,plin777
786716222,22.65,6,1,1,1,1,0,1,0,MrCRABS333
786716053,2.5,8,0,0,0,1,0,0,1,Iia007
786715923,5.0,9,0,0,0,1,0,0,1,Iia007
786715576,5.0,9,0,0,0,1,0,0,1,loolu
786715521,7.6,5,1,1,0,1,0,0,1,coldkilla
786715379,2.5,8,0,0,0,1,0,0,1,Winter
786715210,25.18,6,1,1,1,1,0,1,0,IlxxxlI
786715053,10.45,9,1,0,0,1,0,0,1,aleaga
786714957,7.6,5,1,0,0,1,0,0,1,coldkilla
786714855,2.5,8,0,0,0,1,0,0,1,Qrenor
786714704,2.5,6,0,0,0,1,0,0,1,AironVega
786714689,4.0,6,0,0,0,1,0,0,1,plin777
786714253,5.0,6,0,0,0,1,0,0,1,coldkilla
786714217,2.5,6,0,0,0,1,0,0,1,MrCRABS333
786714162,2.5,8,0,0,0,1,0,0,1,Log_in
786713759,71.96,5,1,1,1,1,0,1,0,coldkilla
786713513,2.0,6,0,0,0,1,0,0,1,AironVega
786713212,2.0,5,0,0,0,1,0,0,1,MrCRABS333
786713043,185.0,9,1,1,1,1,0,1,1,Gronkowski69
786713010,15.51,5,1,1,1,1,0,1,0,BigBlat
786712848,2.5,5,0,0,0,1,0,0,1,MadLifeGrinder
786712435,2.5,5,0,0,0,1,0,0,1,Qrenor
786712411,118.0,5,1,1,1,1,0,1,0,BigBlat
786712086,203.75,8,1,1,1,1,0,1,0,aleaga
786711532,86.0,8,1,1,1,1,0,0,1,shokerAAss
786711448,5.7,5,1,1,1,0,0,1,0,wethco
786711296,1.0,8,0,0,0,0,0,0,0,IlxxxlI
786710817,5.0,6,0,0,0,1,0,0,1,coldkilla
786710425,33.25,7,1,1,0,1,0,0,1,shokerAAss
786710387,8.55,6,1,0,0,1,0,0,1,coldkilla
786709918,5.0,6,0,0,0,1,0,0,1,BigBlat
786709570,3.8,7,1,1,0,0,0,0,1,IlxxxlI
786709283,8.55,6,1,0,0,1,0,0,1,BigBlat
786709093,5.0,7,0,0,0,1,0,0,1,aleaga
786708201,44.0,7,0,0,0,1,0,0,1,aleaga
786708069,33.27,6,1,1,1,1,0,1,0,wethco
786707836,5.0,8,0,0,0,1,0,0,1,Randall5
786707652,10.0,2,0,0,0,1,0,0,1,shokerAAss
786707316,4.0,3,0,0,0,1,0,0,1,shokerAAss
786707113,2.0,3,0,0,0,0,0,0,0,IlxxxlI
786706999,22.8,9,1,0,0,1,0,0,1,IlxxxlI
786706925,38.78,6,1,1,0,1,0,0,1,BigBlat
786706330,5.0,9,0,0,0,1,0,0,1,IamPhamous
786705751,51.87,6,1,1,1,1,0,0,1,plin777
786705674,42.0,9,0,0,0,1,0,0,1,IlxxxlI
786705647,5.0,3,0,0,0,1,0,0,1,IlxxxlI
786705515,2.0,3,0,0,0,0,0,0,0,shokerAAss
786705326,5.0,5,0,0,0,1,0,0,1,IlxxxlI
786705061,4.0,3,0,0,0,1,0,0,1,TonnaMunz
786704953,30.21,6,1,0,0,1,0,0,1,coldkilla
786704756,4.0,6,0,0,0,1,0,0,1,coldkilla
786704728,10.45,9,1,1,1,1,0,0,1,MadLifeGrinder
786704688,4.28,6,1,0,0,1,0,0,1,badboy85
786704632,14.0,4,0,0,0,1,0,0,1,TonnaMunz
786704422,2.0,4,0,0,0,0,0,0,0,shokerAAss
786703700,11.4,4,1,1,1,1,0,0,1,TonnaMunz
786703541,5.0,4,0,0,0,1,0,0,1,IlxxxlI
786703395,35.19,9,1,1,0,1,0,0,1,IamPhamous
786703361,2.0,4,0,0,0,0,0,0,0,BigBlat
786703004,2.0,8,0,0,0,0,0,0,0,IlxxxlI
786702947,10.88,4,0,0,0,1,0,0,1,shokerAAss
786702749,4.0,4,0,0,0,1,0,0,1,TonnaMunz
786378797,4.0,5,0,0,0,1,0,0,1,AligateR
786378667,9.5,5,1,0,0,1,0,0,1,gfclbv
786378580,5.0,4,0,0,0,1,0,0,1,meandkids
786378501,5.0,4,0,0,0,1,0,0,1,meandkids
786378434,4.0,4,0,0,0,1,0,0,1,meandkids
786378288,4.0,5,0,0,0,1,0,0,1,meandkids
786378216,2.0,5,0,0,0,0,0,0,0,dscshift
786378146,9.72,6,1,1,1,1,0,1,0,GreinSeint
786378099,5.7,5,1,0,0,0,0,0,1,IlxxxlI
786378021,5.0,5,0,0,0,1,0,0,1,Wollverin
786377931,4.92,5,1,1,1,1,0,1,0,IlxxxlI
786377765,35.15,5,1,1,1,1,0,0,1,gfclbv
786377761,1.9,5,1,1,0,1,0,0,1,BirdieKing
786377615,6.02,5,1,0,0,1,0,0,1,BirdieKing
786377555,0.5,4,0,0,0,0,0,0,0,IlxxxlI
786377348,54.14,5,1,1,1,1,0,0,1,Are
786377271,9.98,5,1,0,0,1,0,0,1,in_ur_i
786377226,2.0,5,0,0,0,0,0,0,0,dscshift
786377230,0.5,4,0,0,0,0,0,0,0,BirdieKing
786377114,1.25,5,0,0,0,1,0,0,1,BirdieKing
786377038,1.25,5,0,0,0,1,0,0,1,caballeroXXX
786376978,17.13,5,1,1,1,1,0,1,0,in_ur_i
786376937,17.41,4,1,1,1,1,0,0,1,gfclbv
786376912,2.85,5,1,0,0,1,0,0,1,BirdieKing
786376882,0.5,5,0,0,0,0,0,0,0,in_ur_i
786376800,5.0,5,0,0,0,1,0,0,1,IlxxxlI
786376797,1.25,5,0,0,0,1,0,0,1,IlxxxlI
786376795,6.89,5,1,0,0,1,0,0,1,GreinSeint
786376705,0.5,6,0,0,0,0,0,0,0,IlxxxlI
786376691,1.25,6,0,0,0,1,0,0,1,in_ur_i
786376680,14.06,4,1,1,1,1,0,1,0,Are
786376633,3.09,5,1,0,0,1,0,0,1,in_ur_i
786376617,1.25,6,0,0,0,1,0,0,1,DonkReaper
786376513,5.0,4,0,0,0,1,0,0,1,Wollverin
786376498,1.25,5,0,0,0,1,0,0,1,in_ur_i
786376445,2.85,6,1,0,0,1,0,0,1,BirdieKing
786376429,0.5,5,0,0,0,0,0,0,0,caballeroXXX
786376428,5.0,4,0,0,0,1,0,0,1,gfclbv
786376388,4.74,5,1,1,0,1,0,0,1,caballeroXXX
786376354,1.0,5,0,0,0,1,0,0,1,GreinSeint
786376343,2.0,4,0,0,0,0,0,0,0,Wollverin
786376317,1.25,6,0,0,0,1,0,0,1,IlxxxlI
786376222,7.46,5,1,0,0,1,0,0,1,IlxxxlI
786376185,1.9,6,1,1,0,0,0,0,1,GreinSeint
786376109,1.0,6,0,0,0,1,0,0,1,meandkids
786376030,0.5,6,0,0,0,0,0,0,0,meandkids
786375999,19.93,5,1,1,1,1,0,1,0,caballeroXXX
786375903,60.0,5,1,1,1,1,0,0,1,Wollverin
786375837,5.55,6,1,1,0,1,0,0,1,caballeroXXX
786375788,7.84,5,1,1,1,1,0,0,1,SenNoSen
786375716,4.0,5,0,0,0,1,0,0,1,Are
786375700,1.25,6,0,0,0,1,0,0,1,meandkids
786375698,2.62,5,1,0,0,1,0,0,1,in_ur_i
786375620,0.5,6,0,0,0,0,0,0,0,GreinSeint
786375577,1.25,6,0,0,0,1,0,0,1,in_ur_i
786375554,5.0,5,0,0,0,1,0,0,1,Wollverin
786375533,1.25,6,0,0,0,1,0,0,1,meandkids
786375526,3.09,5,1,1,0,1,0,0,1,DonkReaper
786375493,3.75,6,0,0,0,1,0,0,1,Cinch23
786375446,1.25,6,0,0,0,1,0,0,1,caballeroXXX
786375445,0.5,6,0,0,0,0,0,0,0,caballeroXXX
786375365,1.25,6,0,0,0,1,0,0,1,GreinSeint
786375335,3.8,6,1,1,0,1,0,0,1,Cinch23
786375299,14.41,6,1,1,1,1,0,1,0,Cinch23
786375284,1.0,6,0,0,0,1,0,0,1,in_ur_i
786375285,10.45,5,1,0,0,1,0,0,1,Are
786375241,1.0,6,0,0,0,1,0,0,1,SenNoSen
786375192,1.25,5,0,0,0,1,0,0,1,caballeroXXX
786375038,1.25,6,0,0,0,1,0,0,1,in_ur_i
786375031,20.9,5,1,1,0,1,0,0,1,BBDub27
786375004,88.38,6,1,1,1,1,0,1,0,SenNoSen
786374986,4.04,6,1,0,0,1,0,0,1,caballeroXXX
786374901,1.25,6,0,0,0,1,0,0,1,Cinch23
786374836,0.5,6,0,0,0,0,0,0,0,DonkReaper
786374758,10.0,4,0,0,0,1,0,0,1,gfclbv
786374711,5.0,6,0,0,0,1,0,0,1,caballeroXXX
786374685,12.24,5,1,1,1,1,0,1,0,caballeroXXX
786374681,5.0,4,0,0,0,1,0,0,1,BBDub27
786374648,0.5,5,0,0,0,0,0,0,0,IlxxxlI
786374637,2.0,2,0,0,0,0,0,0,0,IlxxxlI
786374626,0.5,5,0,0,0,0,0,0,0,caballeroXXX
786374590,1.25,5,0,0,0,1,0,0,1,SenNoSen
786374529,2.0,3,0,0,0,0,0,0,0,Are
786374418,38.0,5,1,1,1,1,0,1,0,IlxxxlI
786374408,10.45,4,1,1,0,1,0,0,1,Are
786374386,6.56,5,1,1,1,0,0,1,0,caballeroXXX
786374373,0.5,5,0,0,0,0,0,0,0,Cinch23
786374302,1.0,5,0,0,0,1,0,0,1,SenNoSen
786374277,5.0,4,0,0,0,1,0,0,1,Are
786374262,2.14,5,1,0,0,1,0,0,1,caballeroXXX
786374145,5.0,4,0,0,0,1,0,0,1,Wollverin
786374138,24.47,5,1,0,0,1,0,0,1,caballeroXXX
786374081,0.5,5,0,0,0,0,0,0,0,IlxxxlI
786373985,1.25,5,0,0,0,1,0,0,1,in_ur_i
786373930,12.65,5,1,1,1,1,0,1,0,Cinch23
786373915,0.5,5,0,0,0,0,0,0,0,caballeroXXX
786373841,1.25,5,0,0,0,1,0,0,1,in_ur_i
786373822,0.5,5,0,0,0,0,0,0,0,in_ur_i
786373762,4.75,4,1,1,0,0,0,0,1,BBDub27
786373721,1.25,5,0,0,0,1,0,0,1,meandkids
786373673,13.0,4,0,0,0,1,0,0,1,BBDub27
786373655,1.9,5,1,0,0,1,0,0,1,Cinch23
786373649,1.25,5,0,0,0,1,0,0,1,in_ur_i
786373593,4.0,4,0,0,0,0,0,0,0,BBDub27
786373582,0.5,5,0,0,0,0,0,0,0,Cinch23
786373525,0.5,4,0,0,0,0,0,0,0,in_ur_i
786373459,19.95,4,1,0,0,1,0,0,1,BBDub27
786373410,1.25,5,0,0,0,1,0,0,1,in_ur_i
786373227,20.11,3,1,1,1,1,0,0,1,IlxxxlI
786373225,6.02,5,1,0,0,1,0,0,1,caballeroXXX
786373141,5.0,4,0,0,0,1,0,0,1,Wollverin
786373062,10.93,6,1,1,1,1,0,1,0,caballeroXXX
786372883,32.3,3,1,0,0,1,0,0,1,meandkids
786372837,4.28,6,1,0,0,1,0,0,1,DonkReaper
786372776,0.5,6,0,0,0,0,0,0,0,in_ur_i
786372752,5.0,4,0,0,0,1,0,0,1,Wollverin
786372687,2.0,5,0,0,0,0,0,0,0,IlxxxlI
786372588,33.88,4,1,1,1,1,0,0,1,IlxxxlI
786372521,9.5,4,1,0,0,1,0,0,1,IlxxxlI
786372459,2.0,5,0,0,0,0,0,0,0,IlxxxlI
786372412,2.0,5,0,0,0,0,0,0,0,meandkids
786372391,25.0,5,0,0,0,1,0,0,1,Wollverin
786372378,1.25,6,0,0,0,1,0,0,1,caballeroXXX
786372354,2.0,4,0,0,0,0,0,0,0,Wollverin
786372295,1.0,6,0,0,0,1,0,0,1,caballeroXXX
786372170,4.0,5,0,0,0,1,0,0,1,Wollverin
786372123,1.0,6,0,0,0,1,0,0,1,caballeroXXX
786371995,11.0,5,0,0,0,1,0,0,1,Wollverin
786371930,2.0,5,0,0,0,0,0,0,0,BBDub27
786371870,4.0,4,0,0,0,1,0,0,1,IlxxxlI
786371770,5.0,4,0,0,0,1,0,0,1,meandkids
786371742,41.69,6,1,1,1,1,0,0,1,DonkReaper
786371737,89.82,4,1,1,1,1,0,0,1,sheenius81
786371678,2.0,5,0,0,0,0,0,0,0,Are
786371570,3.09,6,1,0,0,1,0,0,1,DonkReaper
786371547,2.0,4,0,0,0,0,0,0,0,38979
786371487,0.5,5,0,0,0,0,0,0,0,in_ur_i
786371441,0.5,5,0,0,0,0,0,0,0,DonkReaper
786371352,1.5,4,0,0,0,1,0,0,1,caballeroXXX
786371282,18.05,4,1,1,1,1,0,0,1,Wollverin
786371106,1.9,4,1,1,0,0,0,0,1,caballeroXXX
786371096,5.0,5,0,0,0,1,0,0,1,Are
786371034,22.8,4,1,1,1,1,0,1,0,IlxxxlI
786370839,7.41,4,1,1,1,1,0,0,1,caballeroXXX
786370797,9.0,4,0,0,0,1,0,0,1,Wollverin
786370756,1.25,4,0,0,0,1,0,0,1,caballeroXXX
786370747,8.93,5,1,1,0,1,0,0,1,Are
786370533,32.3,5,1,0,0,1,0,0,1,BBDub27
786370506,15.88,4,1,1,1,1,0,1,0,sucazappa
786370481,224.6,5,1,1,1,1,0,1,0,38979
786370396,5.0,5,0,0,0,1,0,0,1,BBDub27
786370370,3.09,3,1,0,0,1,0,0,1,in_ur_i
786370266,0.95,3,1,0,0,0,0,0,1,IlxxxlI
786370253,5.0,5,0,0,0,1,0,0,1,BBDub27
786370208,0.5,3,0,0,0,0,0,0,0,in_ur_i
786370130,1.0,3,0,0,0,1,0,0,1,caballeroXXX
786370081,7.76,2,1,1,1,1,0,0,1,Cinch23
786370059,13.0,5,0,0,0,1,0,0,1,38979
786370039,2.0,2,0,0,0,1,0,0,1,Cinch23
786370001,16.15,3,1,1,0,1,0,0,1,38979
786369988,92.0,5,1,1,1,1,0,0,1,sheenius81
786369966,0.5,3,0,0,0,0,0,0,0,38979
786369878,0.5,3,0,0,0,0,0,0,0,caballeroXXX
786369869,2.0,3,0,0,0,1,0,0,1,Cinch23
786369810,13.0,5,0,0,0,1,0,0,1,IlxxxlI
786369808,3.09,3,1,1,1,1,0,1,0,IlxxxlI
786369806,5.0,5,0,0,0,1,0,0,1,Are
786369791,1.25,3,0,0,0,1,0,0,1,caballeroXXX
786369771,2.5,3,0,0,0,1,0,0,1,38979
786369721,1.25,4,0,0,0,1,0,0,1,IlxxxlI
786369693,2.0,3,0,0,0,1,0,0,1,38979
786369591,0.95,4,1,0,0,0,0,0,1,IlxxxlI
786369582,9.5,5,1,1,0,1,0,0,1,dscshift
786369581,41.0,3,1,1,1,1,0,1,0,IlxxxlI
786369563,21.5,3,1,0,0,1,0,0,1,38979
786369527,14.88,5,1,1,1,1,0,0,1,38979
786369518,0.5,5,0,0,0,0,0,0,0,IlxxxlI
786369488,0.5,3,0,0,0,0,0,0,0,IlxxxlI
786369469,7.0,4,0,0,0,1,0,0,1,IlxxxlI
786369395,1.25,5,0,0,0,1,0,0,1,IlxxxlI
786369348,2.85,3,1,1,0,1,0,0,1,caballeroXXX
786369338,12.35,5,1,0,0,1,0,0,1,Are
786369291,1.0,3,0,0,0,1,0,0,1,IlxxxlI
786369229,41.33,5,1,1,1,1,0,1,0,IlxxxlI
786369207,3.09,5,1,0,0,1,0,0,1,IlxxxlI
786369179,14.25,5,1,1,0,1,0,0,1,38979
786369153,2.5,5,0,0,0,1,0,0,1,IlxxxlI
786369095,18.05,5,1,1,0,1,0,0,1,Wollverin
786369094,1.25,5,0,0,0,1,0,0,1,meandkids
786369025,7.6,5,1,1,1,1,0,1,0,Cinch23
786369011,3.25,5,0,0,0,1,0,0,1,IlxxxlI
786368918,34.2,5,1,1,1,1,0,0,1,Cinch23
786368868,1.0,5,0,0,0,1,0,0,1,38979
786368847,11.4,4,1,1,0,1,0,0,1,meandkids
786368833,1.0,5,0,0,0,0,0,0,0,meandkids
786368687,2.0,5,0,0,0,0,0,0,0,Wollverin
786368649,25.84,5,1,1,1,1,0,1,0,Wollverin
786368638,7.37,5,1,1,1,1,0,1,0,meandkids
786368612,2.0,5,0,0,0,0,0,0,0,BBDub27
786368552,39.71,5,1,1,1,1,0,1,0,legenda99
786368543,1.0,2,0,0,0,1,0,0,1,IlxxxlI
786368534,43.93,6,1,1,1,1,0,1,0,38979
786368527,5.0,5,0,0,0,1,0,0,1,Wollverin
786368423,1.0,2,0,0,0,1,0,0,1,Cinch23
786368413,5.94,5,1,0,0,1,0,0,1,38979
786368391,8.0,6,0,0,0,1,0,0,1,38979
786368380,13.3,5,1,1,1,0,0,0,1,dscshift
786368370,5.0,5,0,0,0,1,0,0,1,Wollverin
786368334,2.0,4,0,0,0,0,0,0,0,Are
786368323,0.5,3,0,0,0,0,0,0,0,Cinch23
786368280,1.0,6,0,0,0,1,0,0,1,Goomashroom
786368226,2.5,6,0,0,0,1,0,0,1,meandkids
786368207,29.93,5,1,1,1,1,0,0,1,Goomashroom
786368181,1.0,6,0,0,0,0,0,0,0,Cinch23
786368172,5.0,5,0,0,0,1,0,0,1,Are
786368140,2.38,3,1,0,0,1,0,0,1,Goomashroom
786368095,1.25,5,0,0,0,1,0,0,1,caballeroXXX
786368076,2.5,6,0,0,0,1,0,0,1,Bhodisattva
786368072,25.01,6,1,1,1,1,0,1,0,meandkids
786368029,39.51,5,1,1,1,1,0,0,1,sheenius81
786368024,2.76,3,0,0,0,1,0,0,1,Cinch23
786367959,6.46,6,1,0,0,1,0,0,1,meandkids
786367918,9.5,5,1,0,0,1,0,0,1,dscshift
786367890,21.68,6,1,1,1,1,0,0,1,IlxxxlI
786367877,1.0,6,0,0,0,1,0,0,1,caballeroXXX
786367863,15.07,5,1,0,0,1,0,0,1,Are
786367847,2.5,6,0,0,0,1,0,0,1,Cinch23
786367735,14.25,5,1,1,0,1,0,0,1,38979
786367721,6.0,6,0,0,0,1,0,0,1,Bhodisattva
786367710,2.0,3,0,0,0,0,0,0,0,gfclbv
786367697,2.0,2,0,0,0,0,0,0,0,Orondi
786367693,16.15,5,1,0,0,1,0,0,1,meandkids
786367681,2.5,6,0,0,0,1,0,0,1,meandkids
786367656,7.6,4,1,0,0,1,0,0,1,sheenius81
786367651,28.36,6,1,1,1,1,0,1,0,meandkids
